"","commarea_n","cartodb_id","gisjoin","statefp","countyfp","tractce","geoid","name","namelsad","mtfcc","funcstat","aland","awater","intptlat","intptlon","shape_leng","shape_area","acs_population","svi_pecentile","trees_n","trees_area","trees_den","trees_crown_den","zip_code","asthma_5yr_avg","asthma_age_adj_rate","urban_flood_suscep","heatisl","nn_q3_pm2_5","logtraf","city_property_tot","hardship","pct_white","pct_black","pct_nativeam","pct_asian","pct_other","prop_comm","prop_plndev","prop_resdntl","community","Name","GEOID","CLRRt","AdAsthRt","PhysRate","LngCncRt","CancerRt","HypRt","logtrafScld"
"489","5",64,"G1700310050100","17","031","050100","17031050100","501","Census Tract 501","G5020","S",334634,0,"+41.9578451","-087.6763730",2451.783772,334635.560028,2731,5.8,1121,58081,0.00335,17.4,"60613",36.75,67.1,8.9,54.1,10.3,4,1,9.8,"83.8","3.5","1.6","6.3","0.0",0,0,1,"NORTH CENTER","North Center",5,25.8,5.6,15.7,51.16240717,449.2207631,20.1,58.8235294117647
"490","5",66,"G1700310050300","17","031","050300","17031050300","503","Census Tract 503","G5020","S",380031,14700,"+41.9578851","-087.6904442",2627.634712,394729.739488,2723,30.7,1237,87766,0.003255,23.1,"60618",172.25,82.6,8.9,64.8,10.4,0,0,10.8,"81.5","0.0","0.0","11.7","0.0",0,0,0,"NORTH CENTER","North Center",5,25.8,5.6,15.7,51.16240717,449.2207631,20.1,0
"491","50",496,"G1700310500200","17","031","500200","17031500200","5002","Census Tract 5002","G5020","S",2042414,0,"+41.7008552","-087.6003086",6254.768982,2042415.31258,2131,93.3,5941,338403,0.002909,16.6,"60628",305,160,9.7,69.9,10.5,5.7,22,32.6,"2.1","92.7","0.0","0.0","0.0",1,0,21,"PULLMAN","Pullman",50,45.8,NA,19.8,97.07889931,571.5057929,28.1,83.8235294117647
"492","50",497,"G1700310500300","17","031","500300","17031500300","5003","Census Tract 5003","G5020","S",709172,0,"+41.6893150","-087.6053698",3371.558364,709170.497375,1477,61.7,2310,128577,0.003257,18.1,"60628",305,160,9.8,48.7,10.6,4.7,2,29.4,"56.6","34.5","0.0","0.6","0.0",0,0,2,"PULLMAN","Pullman",50,45.8,NA,19.8,97.07889931,571.5057929,28.1,69.1176470588235
"493","50",495,"G1700310500100","17","031","500100","17031500100","5001","Census Tract 5001","G5020","S",2652722,0,"+41.7146834","-087.5950247",6408.960083,2652720.37873,3208,51.7,6944,411843,0.002618,15.5,"60619",333,224.6,9.4,71.1,10.5,6,11,15.8,"2.1","97.9","0.0","0.0","0.0",11,0,0,"PULLMAN","Pullman",50,45.8,NA,19.8,97.07889931,571.5057929,28.1,88.2352941176471
"494","51",755,"G1700310838800","17","031","838800","17031838800","8388","Census Tract 8388","G5020","S",17863251,3802983,"+41.6834042","-087.5740611",20676.869381,21666235.5061,3173,94.3,38442,1848020,0.002152,10.3,"60617",427.5,184,7.9,30.9,10.8,6.4,156,35.5,"42.1","53.3","0.0","0.0","0.0",11,115,30,"SOUTH DEERING","South Deering",51,31.4,15.6,34.9,89.58798803,531.8294564,46.1,94.1176470588235
"495","51",499,"G1700310510200","17","031","510200","17031510200","5102","Census Tract 5102","G5020","S",1277946,0,"+41.7142651","-087.5600495",6073.471098,1277945.12605,3321,78.5,4816,308265,0.003769,24.1,"60617",427.5,184,9.7,46.7,10.4,4.9,7,31.8,"19.3","78.9","0.0","0.0","0.0",6,0,1,"SOUTH DEERING","South Deering",51,31.4,15.6,34.9,89.58798803,531.8294564,46.1,72.0588235294118
"496","51",500,"G1700310510300","17","031","510300","17031510300","5103","Census Tract 5103","G5020","S",2957302,0,"+41.7157381","-087.5749736",7238.511537,2957301.0727,5126,93.4,13004,786089,0.004397,26.6,"60617",427.5,184,9.5,63.3,10.4,5.7,5,30,"0.6","99.0","0.0","0.0","0.0",4,0,1,"SOUTH DEERING","South Deering",51,31.4,15.6,34.9,89.58798803,531.8294564,46.1,83.8235294117647
"497","51",498,"G1700310510100","17","031","510100","17031510100","5101","Census Tract 5101","G5020","S",2143263,224469,"+41.7126213","-087.5500748",7226.670966,2367736.45122,3077,87.4,4548,265516,0.002122,12.4,"60617",427.5,184,8.5,42.5,11.1,5.2,10,44.6,"77.2","13.8","0.0","0.0","0.0",0,0,10,"SOUTH DEERING","South Deering",51,31.4,15.6,34.9,89.58798803,531.8294564,46.1,76.4705882352941
"498","52",504,"G1700310520400","17","031","520400","17031520400","5204","Census Tract 5204","G5020","S",725278,0,"+41.7030080","-087.5307029",3726.810327,725276.849505,4656,67.7,1750,113751,0.002413,15.7,"60617",427.5,184,9.7,47.3,10.6,4.1,10,21.9,"90.2","2.1","0.0","0.2","0.0",9,0,1,"EAST SIDE","East Side",52,22.9,NA,29.6,61.30109861,446.3589532,12.7,60.2941176470588
"499","52",505,"G1700310520500","17","031","520500","17031520500","5205","Census Tract 5205","G5020","S",1050137,0,"+41.6931158","-087.5308719",5017.311375,1050135.54868,5109,63.5,3030,184891,0.002885,17.6,"60617",427.5,184,9.8,53.2,10.5,0,1,17.7,"84.0","2.2","0.8","0.9","0.0",0,0,1,"EAST SIDE","East Side",52,22.9,NA,29.6,61.30109861,446.3589532,12.7,0
"500","52",501,"G1700310520100","17","031","520100","17031520100","5201","Census Tract 5201","G5020","S",2581898,521681,"+41.7211184","-087.5294325",10479.237759,2673834.19862,1810,84.4,6882,391430,0.002665,15.2,"60617",427.5,184,7.9,27.8,10.8,5.7,6,15.2,"78.5","6.1","0.0","0.0","0.0",6,0,0,"EAST SIDE","East Side",52,22.9,NA,29.6,61.30109861,446.3589532,12.7,83.8235294117647
"501","52",503,"G1700310520300","17","031","520300","17031520300","5203","Census Tract 5203","G5020","S",958354,0,"+41.7011139","-087.5395629",4401.26727,958351.521121,5857,77.8,2711,166743,0.002829,17.4,"60617",427.5,184,9.8,49,10.7,4.7,28,32,"81.3","3.5","0.2","0.0","0.0",19,2,7,"EAST SIDE","East Side",52,22.9,NA,29.6,61.30109861,446.3589532,12.7,69.1176470588235
"502","52",506,"G1700310520600","17","031","520600","17031520600","5206","Census Tract 5206","G5020","S",1089382,0,"+41.6895203","-087.5404000",4485.618782,1089381.31983,2809,88.6,3482,194024,0.003196,17.8,"60617",427.5,184,9.3,47.2,10.6,4.6,0,27.1,"93.1","0.5","0.0","1.3","0.0",0,0,0,"EAST SIDE","East Side",52,22.9,NA,29.6,61.30109861,446.3589532,12.7,67.6470588235294
"503","52",502,"G1700310520200","17","031","520200","17031520200","5202","Census Tract 5202","G5020","S",1108056,109644,"+41.7123087","-087.5406913",6099.7604,1217698.24044,3989,93.6,2058,117643,0.001857,10.6,"60617",427.5,184,8.9,37.5,10.7,5.1,10,33.3,"67.5","12.1","0.3","0.5","0.0",4,2,4,"EAST SIDE","East Side",52,22.9,NA,29.6,61.30109861,446.3589532,12.7,75
"504","53",512,"G1700310530502","17","031","530502","17031530502","5305.02","Census Tract 5305.02","G5020","S",706252,101712,"+41.6660796","-087.6250251",4208.829457,807964.899367,1552,70.9,3654,238678,0.005174,33.8,"60628",305,160,9.7,47.1,10.7,4.5,0,20.9,"0.0","99.5","0.0","0.0","0.0",0,0,0,"WEST PULLMAN","West Pullman",53,32,9.8,42.9,106.5015993,602.1758519,28,66.1764705882353
"505","53",508,"G1700310530200","17","031","530200","17031530200","5302","Census Tract 5302","G5020","S",1297343,0,"+41.6815612","-087.6323954",4813.156043,1297345.62244,3920,94.5,5906,441969,0.004552,34.1,"60628",305,160,10,67.1,10.3,4.5,86,37.5,"0.7","99.3","0.0","0.0","0.0",17,0,69,"WEST PULLMAN","West Pullman",53,32,9.8,42.9,106.5015993,602.1758519,28,66.1764705882353
"506","53",507,"G1700310530100","17","031","530100","17031530100","5301","Census Tract 5301","G5020","S",649937,0,"+41.6818522","-087.6179395",3237.920203,649936.51927,2236,96.7,1957,133507,0.003011,20.5,"60628",305,160,9.9,54.7,10.4,4.4,96,42.2,"53.6","38.0","0.0","0.0","0.0",63,0,33,"WEST PULLMAN","West Pullman",53,32,9.8,42.9,106.5015993,602.1758519,28,64.7058823529412
"507","53",511,"G1700310530501","17","031","530501","17031530501","5305.01","Census Tract 5305.01","G5020","S",1296493,0,"+41.6742780","-087.6321660",4811.391599,1296491.82099,4644,84.7,5498,419895,0.004241,32.4,"60628",305,160,10,62.4,10.2,3.8,144,23.9,"2.1","95.8","0.0","0.0","0.2",42,0,102,"WEST PULLMAN","West Pullman",53,32,9.8,42.9,106.5015993,602.1758519,28,55.8823529411765
"508","53",513,"G1700310530503","17","031","530503","17031530503","5305.03","Census Tract 5305.03","G5020","S",1598487,57148,"+41.6642039","-087.6375356",5991.937841,1655625.868,5973,82,6573,482170,0.004112,30.2,"60628",305,160,9.9,51.3,10.7,5.5,6,23.8,"0.8","97.0","0.0","0.0","0.0",0,0,6,"WEST PULLMAN","West Pullman",53,32,9.8,42.9,106.5015993,602.1758519,28,80.8823529411765
"509","53",688,"G1700310821402","17","031","821402","17031821402","8214.02","Census Tract 8214.02","G5020","S",1676854,92477,"+41.6614309","-087.6520323",7367.109155,1769328.42976,2997,60.6,0,0,0,0,"60643",176.25,146.1,9.7,66.2,10.7,0,0,17.8,"3.0","94.5","0.0","0.0","0.0",0,0,0,"WEST PULLMAN","West Pullman",53,32,9.8,42.9,106.5015993,602.1758519,28,0
"510","53",514,"G1700310530600","17","031","530600","17031530600","5306","Census Tract 5306","G5020","S",966243,67959,"+41.6700882","-087.6191458",5199.73932,1034198.91997,2653,84.4,3614,241017,0.00374,24.9,"60628",305,160,9.9,48.8,10.5,5.2,46,21.1,"0.5","95.9","0.0","0.0","0.0",9,0,37,"WEST PULLMAN","West Pullman",53,32,9.8,42.9,106.5015993,602.1758519,28,76.4705882352941
"511","53",510,"G1700310530400","17","031","530400","17031530400","5304","Census Tract 5304","G5020","S",1312063,0,"+41.6740397","-087.6515267",4842.738751,1312063.1426,2053,62.8,4040,238630,0.003079,18.2,"60628",305,160,9.9,71.8,10.6,5.1,73,20.9,"1.3","94.0","0.0","0.0","0.0",8,45,20,"WEST PULLMAN","West Pullman",53,32,9.8,42.9,106.5015993,602.1758519,28,75
"512","53",509,"G1700310530300","17","031","530300","17031530300","5303","Census Tract 5303","G5020","S",1308194,0,"+41.6813144","-087.6517524",4843.763635,1308195.90706,4440,70,4887,340110,0.003736,26,"60628",305,160,10,71.5,10.4,5.3,22,24.8,"0.8","96.2","0.4","0.0","0.0",4,3,15,"WEST PULLMAN","West Pullman",53,32,9.8,42.9,106.5015993,602.1758519,28,77.9411764705882
"513","54",515,"G1700310540101","17","031","540101","17031540101","5401.01","Census Tract 5401.01","G5020","S",3357305,508399,"+41.6507203","-087.5993689",10393.696864,3865702.66271,4055,94.4,18293,1145519,0.005449,34.1,"60827",203,164.7,9.3,39.2,10.5,5.6,131,46.8,"5.2","93.7","0.0","0.5","0.0",21,0,110,"RIVERDALE","Riverdale",54,67.1,NA,34.4,126.5092926,713.8624243,NA,82.3529411764706
"514","54",516,"G1700310540102","17","031","540102","17031540102","5401.02","Census Tract 5401.02","G5020","S",5297055,0,"+41.6673300","-087.6054488",12175.52681,5297054.88944,3207,86.2,11994,656848,0.002264,12.4,"60628",305,160,8.8,38.9,10.9,5.6,14,49.1,"2.0","97.8","0.0","0.0","0.0",7,0,7,"RIVERDALE","Riverdale",54,67.1,NA,34.4,126.5092926,713.8624243,NA,82.3529411764706
"515","55",517,"G1700310550100","17","031","550100","17031550100","5501","Census Tract 5501","G5020","S",7189906,1131768,"+41.6631813","-087.5359785",14746.842156,8321677.18883,6479,75.5,27845,1612945,0.003873,22.4,"60617",427.5,184,8.6,35.4,10.7,5.3,18,26.7,"86.8","4.2","0.0","0.0","0.0",6,6,6,"HEGEWISCH","Hegewisch",55,42.3,NA,33.1,96.87987627,532.4363569,33.5,77.9411764705882
"516","55",518,"G1700310550200","17","031","550200","17031550200","5502","Census Tract 5502","G5020","S",5093940,283388,"+41.6550974","-087.5648270",12468.278147,5377320.79889,2726,27.9,14776,811347,0.002901,15.9,"60633",203,164.7,8.6,30.7,10.3,6.2,5,15.6,"86.2","4.3","0.0","0.8","0.0",2,0,3,"HEGEWISCH","Hegewisch",55,42.3,NA,33.1,96.87987627,532.4363569,33.5,91.1764705882353
"517","56",801,"G1700310980100","17","031","980100","17031980100","9801","Census Tract 9801","G5020","S",2981781,0,"+41.7859813","-087.7509001",7212.847449,2981781.65711,0,0,650,18377,0.000218,0.6,"60629",348.25,93.9,9.9,85.1,11,5.9,1,0,"","","","","",0,1,0,"GARFIELD RIDGE","Garfield Ridge",56,28.5,NA,27.3,73.77773336,526.3596442,32.3,86.7647058823529
"518","56",525,"G1700310560900","17","031","560900","17031560900","5609","Census Tract 5609","G5020","S",1319260,0,"+41.7957702","-087.7916514",4813.172934,1319259.58141,5341,23.5,3683,261451,0.002792,19.8,"60638",75,56.6,10,48.2,10.8,5.3,0,16.7,"84.6","0.4","0.0","0.9","0.0",0,0,0,"GARFIELD RIDGE","Garfield Ridge",56,28.5,NA,27.3,73.77773336,526.3596442,32.3,77.9411764705882
"519","56",527,"G1700310561100","17","031","561100","17031561100","5611","Census Tract 5611","G5020","S",1321993,0,"+41.7888698","-087.7719099",4922.642665,1321991.58273,5502,60.8,3144,208647,0.002378,15.8,"60638",75,56.6,10,83.2,10.8,4.6,6,20.1,"76.7","0.1","0.2","0.4","0.0",2,1,3,"GARFIELD RIDGE","Garfield Ridge",56,28.5,NA,27.3,73.77773336,526.3596442,32.3,67.6470588235294
"520","56",523,"G1700310560700","17","031","560700","17031560700","5607","Census Tract 5607","G5020","S",661239,0,"+41.7964626","-087.7575202",3253.652315,661245.080465,3726,83.9,1244,67412,0.001881,10.2,"60638",75,56.6,10,68.4,10.8,5.5,0,23.6,"72.8","2.7","0.2","0.2","0.0",0,0,0,"GARFIELD RIDGE","Garfield Ridge",56,28.5,NA,27.3,73.77773336,526.3596442,32.3,80.8823529411765
"521","56",526,"G1700310561000","17","031","561000","17031561000","5610","Census Tract 5610","G5020","S",1328253,0,"+41.7885022","-087.7915033",4885.26356,1328260.16363,6064,23.5,3320,222837,0.0025,16.8,"60638",75,56.6,10,62.9,10.6,0,0,16.1,"86.2","1.0","0.0","0.0","0.0",0,0,0,"GARFIELD RIDGE","Garfield Ridge",56,28.5,NA,27.3,73.77773336,526.3596442,32.3,0
"522","56",728,"G1700310835200","17","031","835200","17031835200","8352","Census Tract 8352","G5020","S",988538,0,"+41.7966437","-087.7452866",4052.432109,988536.266236,2020,69.4,1569,70671,0.001587,7.1,"60632",168,55.1,9.9,83.5,10.7,5.9,2,20.5,"55.9","1.8","0.0","3.6","0.0",2,0,0,"GARFIELD RIDGE","Garfield Ridge",56,28.5,NA,27.3,73.77773336,526.3596442,32.3,86.7647058823529
"523","56",521,"G1700310560300","17","031","560300","17031560300","5603","Census Tract 5603","G5020","S",653932,0,"+41.8039075","-087.7479870",3234.194171,653930.417668,3145,71.2,1746,122370,0.00267,18.7,"60638",75,56.6,10,59.9,10.7,5.7,0,24.5,"67.2","1.9","0.0","1.8","0.0",0,0,0,"GARFIELD RIDGE","Garfield Ridge",56,28.5,NA,27.3,73.77773336,526.3596442,32.3,83.8235294117647
"524","56",519,"G1700310560100","17","031","560100","17031560100","5601","Census Tract 5601","G5020","S",693892,48984,"+41.8156765","-087.7415910",4349.904408,742877.215633,1539,78.6,1737,91735,0.002503,13.2,"60632",168,55.1,9.4,53.3,10.9,6.1,4,28.9,"42.0","15.3","2.3","8.9","0.0",4,0,0,"GARFIELD RIDGE","Garfield Ridge",56,28.5,NA,27.3,73.77773336,526.3596442,32.3,89.7058823529412
"525","56",524,"G1700310560800","17","031","560800","17031560800","5608","Census Tract 5608","G5020","S",1321148,0,"+41.7962056","-087.7721659",4859.158882,1321150.00857,5886,59.6,3150,189383,0.002384,14.3,"60638",75,56.6,10,63.3,10.8,5.4,2,21.1,"75.9","5.0","1.8","0.3","0.0",2,0,0,"GARFIELD RIDGE","Garfield Ridge",56,28.5,NA,27.3,73.77773336,526.3596442,32.3,79.4117647058824
"526","56",520,"G1700310560200","17","031","560200","17031560200","5602","Census Tract 5602","G5020","S",662049,0,"+41.8113309","-087.7478273",3380.321248,662047.966842,1654,66.2,2488,177907,0.003758,26.9,"60638",75,56.6,10,47,10.6,5.7,3,28.2,"18.3","71.7","0.0","0.0","0.0",2,0,1,"GARFIELD RIDGE","Garfield Ridge",56,28.5,NA,27.3,73.77773336,526.3596442,32.3,83.8235294117647
"527","56",522,"G1700310560400","17","031","560400","17031560400","5604","Census Tract 5604","G5020","S",339633,0,"+41.8040062","-087.7406144",2465.008237,339634.218878,1585,79.7,742,40922,0.002185,12,"60632",168,55.1,9.9,69.1,10.7,4.7,0,27.6,"54.9","3.0","1.0","5.1","0.0",0,0,0,"GARFIELD RIDGE","Garfield Ridge",56,28.5,NA,27.3,73.77773336,526.3596442,32.3,69.1176470588235
"528","57",530,"G1700310570300","17","031","570300","17031570300","5703","Census Tract 5703","G5020","S",980167,0,"+41.8041449","-087.7307909",4108.301697,980173.196422,5691,82.8,2082,120191,0.002124,12.3,"60632",168,55.1,9.9,90.2,10.7,5.3,5,36.7,"50.7","2.7","0.3","4.8","0.0",0,0,5,"ARCHER HEIGHTS","Archer Heights",57,28.4,NA,44.5,23.22082211,363.8317508,33.7,77.9411764705882
"529","57",529,"G1700310570200","17","031","570200","17031570200","5702","Census Tract 5702","G5020","S",1763888,0,"+41.8143799","-087.7307183",5430.892289,1763886.49398,2074,76.1,2401,112160,0.001361,6.4,"60632",168,55.1,9.9,81.9,11,6.3,2,25.8,"65.7","0.0","0.0","11.3","0.0",2,0,0,"ARCHER HEIGHTS","Archer Heights",57,28.4,NA,44.5,23.22082211,363.8317508,33.7,92.6470588235294
"530","57",532,"G1700310570500","17","031","570500","17031570500","5705","Census Tract 5705","G5020","S",423598,0,"+41.7986015","-087.7324553",3433.903567,423597.41476,2290,72.8,1051,49262,0.002481,11.6,"60632",168,55.1,9.9,95,10.7,5,1,29.4,"59.6","1.5","0.0","6.1","0.5",1,0,0,"ARCHER HEIGHTS","Archer Heights",57,28.4,NA,44.5,23.22082211,363.8317508,33.7,73.5294117647059
"531","57",528,"G1700310570100","17","031","570100","17031570100","5701","Census Tract 5701","G5020","S",1523744,0,"+41.8162003","-087.7189132",5829.260534,1523743.21696,1302,65.3,1271,57885,0.000834,3.8,"60632",168,55.1,9.8,84.1,11,6.1,1,22.7,"51.6","0.7","2.8","6.6","0.0",0,0,1,"ARCHER HEIGHTS","Archer Heights",57,28.4,NA,44.5,23.22082211,363.8317508,33.7,89.7058823529412
"532","57",531,"G1700310570400","17","031","570400","17031570400","5704","Census Tract 5704","G5020","S",463390,0,"+41.8049921","-087.7191305",2884.158628,463390.848027,1725,81.6,989,55456,0.002134,12,"60632",168,55.1,9.9,97.2,10.8,5.4,1,23.2,"65.8","0.1","0.0","2.9","0.5",1,0,0,"ARCHER HEIGHTS","Archer Heights",57,28.4,NA,44.5,23.22082211,363.8317508,33.7,79.4117647058824
"533","58",538,"G1700310580502","17","031","580502","17031580502","5805.02","Census Tract 5805.02","G5020","S",494416,0,"+41.8145617","-087.6993102",2902.228194,494418.248486,5581,86.7,1330,82589,0.00269,16.7,"60632",168,55.1,9.5,94.8,10.9,4.6,2,34.4,"50.0","0.4","0.3","10.8","0.0",1,0,1,"BRIGHTON PARK","Brighton Park",58,26.2,11.5,35.8,44.32203229,366.897263,15.8,67.6470588235294
"534","58",540,"G1700310580700","17","031","580700","17031580700","5807","Census Tract 5807","G5020","S",550116,0,"+41.8174935","-087.6868459",3341.016549,550119.98881,6238,82.5,1592,108085,0.002894,19.6,"60609",195.5,93,9.9,92.9,10.9,4.9,0,35.5,"41.7","6.7","0.0","8.8","1.1",0,0,0,"BRIGHTON PARK","Brighton Park",58,26.2,11.5,35.8,44.32203229,366.897263,15.8,72.0588235294118
"535","58",535,"G1700310580300","17","031","580300","17031580300","5803","Census Tract 5803","G5020","S",471021,0,"+41.8251876","-087.7089340",2847.932666,471020.571766,2555,72.3,944,54239,0.002004,11.5,"60632",168,55.1,9.7,80.9,11,5.9,0,19.8,"52.9","2.7","0.5","14.0","0.0",0,0,0,"BRIGHTON PARK","Brighton Park",58,26.2,11.5,35.8,44.32203229,366.897263,15.8,86.7647058823529
"536","58",539,"G1700310580600","17","031","580600","17031580600","5806","Census Tract 5806","G5020","S",492790,0,"+41.8173978","-087.6920314",3243.182639,492786.654258,5174,79.9,1282,79217,0.002602,16.1,"60632",168,55.1,9.7,93.8,10.9,5.2,0,37.1,"49.1","2.4","2.0","7.6","0.0",0,0,0,"BRIGHTON PARK","Brighton Park",58,26.2,11.5,35.8,44.32203229,366.897263,15.8,76.4705882352941
"537","58",536,"G1700310580400","17","031","580400","17031580400","5804","Census Tract 5804","G5020","S",1316120,0,"+41.8152753","-087.7091845",4869.98643,1316119.02412,4712,71.5,1533,75591,0.001165,5.7,"60632",168,55.1,9.6,91.8,11,4.6,0,28.8,"46.7","1.0","0.0","12.5","0.0",0,0,0,"BRIGHTON PARK","Brighton Park",58,26.2,11.5,35.8,44.32203229,366.897263,15.8,67.6470588235294
"538","58",533,"G1700310580100","17","031","580100","17031580100","5801","Census Tract 5801","G5020","S",763337,0,"+41.8280549","-087.6907463",3796.277096,763336.489438,2758,85.7,1325,77707,0.001736,10.2,"60632",168,55.1,9.4,84.5,10.7,5.8,3,25.5,"33.3","4.0","5.1","28.5","0.0",1,0,2,"BRIGHTON PARK","Brighton Park",58,26.2,11.5,35.8,44.32203229,366.897263,15.8,85.2941176470588
"539","58",537,"G1700310580501","17","031","580501","17031580501","5805.01","Census Tract 5805.01","G5020","S",492117,0,"+41.8199860","-087.6994962",2895.921371,492118.60437,4981,85.6,1310,75222,0.002662,15.3,"60632",168,55.1,9.6,89.7,10.8,4.7,4,41.2,"49.1","3.6","3.5","7.4","0.0",0,0,4,"BRIGHTON PARK","Brighton Park",58,26.2,11.5,35.8,44.32203229,366.897263,15.8,69.1176470588235
"540","58",788,"G1700310842800","17","031","842800","17031842800","8428","Census Tract 8428","G5020","S",1516560,0,"+41.8075339","-087.6983044",6513.585641,1516561.8113,7035,83.8,2371,146276,0.001563,9.6,"60609",195.5,93,9.5,96.9,10.9,5.5,7,44.4,"39.9","0.4","0.0","7.2","0.0",3,2,2,"BRIGHTON PARK","Brighton Park",58,26.2,11.5,35.8,44.32203229,366.897263,15.8,80.8823529411765
"541","58",541,"G1700310580800","17","031","580800","17031580800","5808","Census Tract 5808","G5020","S",183294,0,"+41.8102197","-087.6866436",1720.53934,183294.557346,2213,82.1,456,30949,0.002488,16.9,"60609",195.5,93,9.8,95.2,10.9,4.9,0,38.8,"60.5","0.0","2.1","1.2","0.0",0,0,0,"BRIGHTON PARK","Brighton Park",58,26.2,11.5,35.8,44.32203229,366.897263,15.8,72.0588235294118
"542","58",534,"G1700310580200","17","031","580200","17031580200","5802","Census Tract 5802","G5020","S",729817,0,"+41.8267718","-087.6993478",3485.09617,729821.663722,3784,80.4,1588,93486,0.002176,12.8,"60632",168,55.1,9.5,83.9,10.8,5.9,1,46.6,"43.9","0.3","0.7","12.3","0.0",1,0,0,"BRIGHTON PARK","Brighton Park",58,26.2,11.5,35.8,44.32203229,366.897263,15.8,86.7647058823529
"543","59",767,"G1700310840300","17","031","840300","17031840300","8403","Census Tract 8403","G5020","S",831049,0,"+41.8320970","-087.6818813",4881.232387,831048.922772,3872,65.4,2186,128956,0.00263,15.5,"60608",158.5,82.5,9.4,79.1,10.7,6.2,8,21.8,"47.9","3.2","0.0","17.7","0.0",3,0,5,"MCKINLEY PARK","McKinley Park",59,21.1,NA,24,46.11498933,439.7247368,32.7,91.1764705882353
"544","59",543,"G1700310590600","17","031","590600","17031590600","5906","Census Tract 5906","G5020","S",347983,0,"+41.8268332","-087.6729244",2634.226979,347982.934941,3678,74.9,1078,69446,0.003098,20,"60609",195.5,93,9.5,82.3,10.7,4.9,1,19.9,"40.6","0.6","0.6","12.6","0.0",0,0,1,"MCKINLEY PARK","McKinley Park",59,21.1,NA,24,46.11498933,439.7247368,32.7,72.0588235294118
